"EdgeBetweenness","interaction","name","Nro Llamadas","selected","shared interaction","shared name"
"3282976.072452681","interacts with","877 (interacts with) 906","4","false","interacts with","877 (interacts with) 906"
"4384101.717594798","interacts with","567 (interacts with) 909","3","false","interacts with","567 (interacts with) 909"
"2052024.1839174128","interacts with","567 (interacts with) 877","3","false","interacts with","567 (interacts with) 877"
"1.2521320885371182E7","interacts with","567 (interacts with) 983","3","false","interacts with","567 (interacts with) 983"
"2287381.9846572946","interacts with","845 (interacts with) 855","7","false","interacts with","845 (interacts with) 855"
"1275736.840067281","interacts with","845 (interacts with) 660","7","false","interacts with","845 (interacts with) 660"
"6181996.739708536","interacts with","845 (interacts with) 969","7","false","interacts with","845 (interacts with) 969"
"712097.5584908612","interacts with","845 (interacts with) 851","7","false","interacts with","845 (interacts with) 851"
"465989.30476189166","interacts with","845 (interacts with) 2017","7","false","interacts with","845 (interacts with) 2017"
"6.384061246666716E7","interacts with","845 (interacts with) 836","7","false","interacts with","845 (interacts with) 836"
"2411418.2031265236","interacts with","845 (interacts with) 949","7","false","interacts with","845 (interacts with) 949"
"3.444526724876102E7","interacts with","566 (interacts with) 845","3","false","interacts with","566 (interacts with) 845"
"1423820.4112349974","interacts with","566 (interacts with) 504","3","false","interacts with","566 (interacts with) 504"
"1044210.0","interacts with","566 (interacts with) 2698","3","false","interacts with","566 (interacts with) 2698"
"666146.7046366034","interacts with","565 (interacts with) 3422","1","false","interacts with","565 (interacts with) 3422"
"1044284.0","interacts with","970 (interacts with) 3381","10","false","interacts with","970 (interacts with) 3381"
"3.0968278928155992E7","interacts with","970 (interacts with) 900","10","false","interacts with","970 (interacts with) 900"
"562969.9142072154","interacts with","970 (interacts with) 3225","10","false","interacts with","970 (interacts with) 3225"
"3167289.237023145","interacts with","970 (interacts with) 904","10","false","interacts with","970 (interacts with) 904"
"721662.1793290091","interacts with","970 (interacts with) 3461","10","false","interacts with","970 (interacts with) 3461"
"3267220.3226615656","interacts with","970 (interacts with) 923","10","false","interacts with","970 (interacts with) 923"
"2377340.6106271944","interacts with","970 (interacts with) 755","10","false","interacts with","970 (interacts with) 755"
"434228.39415585896","interacts with","970 (interacts with) 525","10","false","interacts with","970 (interacts with) 525"
"2240588.4837644133","interacts with","970 (interacts with) 880","10","false","interacts with","970 (interacts with) 880"
"2459460.726665262","interacts with","970 (interacts with) 761","10","false","interacts with","970 (interacts with) 761"
"1556563.8072096144","interacts with","784 (interacts with) 509","4","false","interacts with","784 (interacts with) 509"
"5778963.541499989","interacts with","784 (interacts with) 703","4","false","interacts with","784 (interacts with) 703"
"2287903.179864802","interacts with","784 (interacts with) 916","4","false","interacts with","784 (interacts with) 916"
"9460233.850209536","interacts with","784 (interacts with) 657","4","false","interacts with","784 (interacts with) 657"
"7622191.103921639","interacts with","564 (interacts with) 970","2","false","interacts with","564 (interacts with) 970"
"1390451.3209062929","interacts with","564 (interacts with) 784","2","false","interacts with","564 (interacts with) 784"
"2257922.030757099","interacts with","639 (interacts with) 719","2","false","interacts with","639 (interacts with) 719"
"3741962.373042106","interacts with","639 (interacts with) 873","2","false","interacts with","639 (interacts with) 873"
"315154.6807692232","interacts with","795 (interacts with) 585","5","false","interacts with","795 (interacts with) 585"
"3130104.3845058666","interacts with","795 (interacts with) 825","5","false","interacts with","795 (interacts with) 825"
"8712062.617800057","interacts with","795 (interacts with) 759","5","false","interacts with","795 (interacts with) 759"
"8605050.065885568","interacts with","795 (interacts with) 650","5","false","interacts with","795 (interacts with) 650"
"906049.0162587236","interacts with","795 (interacts with) 2648","5","false","interacts with","795 (interacts with) 2648"
"1329433.3455802968","interacts with","912 (interacts with) 732","11","false","interacts with","912 (interacts with) 732"
"3846702.9011334586","interacts with","912 (interacts with) 935","11","false","interacts with","912 (interacts with) 935"
"3038857.2645452283","interacts with","912 (interacts with) 783","11","false","interacts with","912 (interacts with) 783"
"445184.7232866427","interacts with","912 (interacts with) 515","11","false","interacts with","912 (interacts with) 515"
"1044284.0","interacts with","912 (interacts with) 2598","11","false","interacts with","912 (interacts with) 2598"
"3.0824649230656225E7","interacts with","912 (interacts with) 752","11","false","interacts with","912 (interacts with) 752"
"2541086.609617182","interacts with","912 (interacts with) 906","11","false","interacts with","912 (interacts with) 906"
"2671630.8670679103","interacts with","912 (interacts with) 811","11","false","interacts with","912 (interacts with) 811"
"1044233.0","interacts with","912 (interacts with) 2388","11","false","interacts with","912 (interacts with) 2388"
"561889.3050865822","interacts with","912 (interacts with) 3073","11","false","interacts with","912 (interacts with) 3073"
"131312.7839402398","interacts with","912 (interacts with) 614","11","false","interacts with","912 (interacts with) 614"
"874634.6609414095","interacts with","563 (interacts with) 639","3","false","interacts with","563 (interacts with) 639"
"2024532.3463200738","interacts with","563 (interacts with) 795","3","false","interacts with","563 (interacts with) 795"
"7060938.226915177","interacts with","563 (interacts with) 912","3","false","interacts with","563 (interacts with) 912"
"552478.7270923683","interacts with","926 (interacts with) 571","7","false","interacts with","926 (interacts with) 571"
"601390.5684010264","interacts with","926 (interacts with) 537","7","false","interacts with","926 (interacts with) 537"
"1872058.0032100426","interacts with","926 (interacts with) 502","7","false","interacts with","926 (interacts with) 502"
"1346450.9798810852","interacts with","926 (interacts with) 842","7","false","interacts with","926 (interacts with) 842"
"244386.0338827846","interacts with","926 (interacts with) 524","7","false","interacts with","926 (interacts with) 524"
"6574142.066995245","interacts with","926 (interacts with) 704","7","false","interacts with","926 (interacts with) 704"
"3000876.9042065837","interacts with","926 (interacts with) 908","7","false","interacts with","926 (interacts with) 908"
"9852628.165754234","interacts with","631 (interacts with) 947","2","false","interacts with","631 (interacts with) 947"
"1044284.0","interacts with","631 (interacts with) 2360","2","false","interacts with","631 (interacts with) 2360"
"5676329.114244184","interacts with","559 (interacts with) 926","2","false","interacts with","559 (interacts with) 926"
"1199184.5429625853","interacts with","559 (interacts with) 631","2","false","interacts with","559 (interacts with) 631"
"461292.6452380947","interacts with","558 (interacts with) 594","2","false","interacts with","558 (interacts with) 594"
"1.6709143787716266E7","interacts with","558 (interacts with) 921","2","false","interacts with","558 (interacts with) 921"
"410139.0589743623","interacts with","681 (interacts with) 2718","7","false","interacts with","681 (interacts with) 2718"
"5901037.290742786","interacts with","681 (interacts with) 670","7","false","interacts with","681 (interacts with) 670"
"6329312.689358922","interacts with","681 (interacts with) 680","7","false","interacts with","681 (interacts with) 680"
"1570473.5826691317","interacts with","681 (interacts with) 841","7","false","interacts with","681 (interacts with) 841"
"403693.740404037","interacts with","681 (interacts with) 587","7","false","interacts with","681 (interacts with) 587"
"791091.3965147443","interacts with","681 (interacts with) 2629","7","false","interacts with","681 (interacts with) 2629"
"506178.1032967042","interacts with","681 (interacts with) 582","7","false","interacts with","681 (interacts with) 582"
"1044284.0","interacts with","697 (interacts with) 3491","6","false","interacts with","697 (interacts with) 3491"
